id,product_series,product_name,manufacturer,product_type,supported_protocols
4496ca1b-58a7-4427-b54d-5c5cf3aaac5b,PowerFlex,700L,Rockwell Automation,Variable Frequency Drives,ethernet-ip
1b7e613f-1b05-4e51-a903-54a6897dbbe6,Relion 611 series,REF 611,ABB,Protection Relays,modbus
c4946051-8b07-4c3c-af17-3687acaa2806,HVAC,AHU-56,Siemens,AHU-PTB-WB-CI-01,json-over-http
da30cc03-3323-4f45-9f18-82c939247c17,CFW,8,WEG,Variable Frequency Drives,modbus
b14bddcf-eb89-4ac4-947c-2bff80a0e6a8,Tmax XT2,Tmax XT2 & TMD & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
0d48e113-c7d9-4775-b495-9c997413163d,Tmax XT7,Tmax XT7 & Ekip Touch Measuring & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
975cebbb-d10f-42f0-827a-9fcdccde8f03,PD,PD & PXR 25MP,Eaton,Circuit Breakers,modbus
00106b6a-e016-4519-900a-050243709eae,Sinamics,G120P,Siemens,Variable Frequency Drives,modbus
73550f2c-69be-4da7-bcb9-3bc1601d2286,Eco-Power Meter,KW2M-A,Panasonic,Power Meters,modbus
ac50700d-324d-4297-a19b-cbfc3d2940e3,Relion 620 series,REM 620,ABB,Protection Relays,modbus
cfb358e0-b2f8-4f48-a8aa-b5f4e4f5b595,Eco-Power Meter,KW2M-X,Panasonic,Power Meters,modbus
69d02195-0158-4c6e-ae2d-52a33117121b,Tmax XT2,Tmax XT2 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
cfa9acda-e295-4b78-b5a0-2e58d06e7c77,IPR,D,Orion Italia,Protection Relays,modbus
0bae9cb8-f625-4969-a7d9-a71791e76858,ME96,SSE,Mitsubishi,Power Meters,modbus
2a70ab07-1a00-4427-b40b-91d1f47c607e,ComPact NS,Micrologic Type P,Schneider Electric,Circuit Breakers,modbus
67da1698-8006-462e-85c1-3c82222dc7f9,Moeller,PKE 12 & PKE-XTU(W)A & COM-RTU,Eaton,Circuit Breakers,modbus
865c86f9-3e89-430e-a53a-e4074fd80fc1,Sepam,Series 20,Schneider Electric,Protection Relays,modbus
971ddeda-1ae7-4fc0-a69d-210eb28c9d52,FPC,400,Iskra,Protection Relays,modbus
9b3716b7-3764-4985-8029-7ef7c9206fcc,DPM,C530,Delta Electronics,Power Meters,modbus
76436efe-c186-41eb-8312-698340ab0f40,DSLII,DSLII & Digitrip OPTIM 1050 & mMint,Eaton,Circuit Breakers,modbus
8213dd6c-9936-4fd1-9a52-462fde33508f,HVAC,CSU-06,Siemens,EAT-AT-BENGALURU,json-over-http
6e71890f-02de-46fb-89b4-36e56e02b376,B,24,ABB,Power Meters,modbus
1a255b86-6d93-4c7c-a788-7ee9430f09d3,String Inverters,UNO-DM-TL-PLUS,ABB,Solar Inverter,modbus
f492f13c-d2dc-4ba2-bcfe-b1502215406d,Unidrive,M200-Standard,Control Techniques,Variable Frequency Drives,modbus
039ac894-ef31-464f-ba8a-dd950bd17910,Easergy MiCOM,Px4x Series,Schneider Electric,Protection Relays,modbus
74c18dcb-03f6-43ec-9a34-9d06e4c87d5e,Countis,E27,Socomec,Power Meters,modbus
343d285c-9185-48eb-9407-c72b93d4f07a,DME,121,Lovato Electric,Power Meters,modbus
78a45cb4-e878-437f-b152-22a4346d29ed,PowerLogic,BCPMSC-B,Schneider Electric,Power Meters,modbus
668f374f-c222-4126-9d88-04a26223bb5a,Adjustable Speed Drives,AS1P,Toshiba,Variable Frequency Drives,modbus
f2e26cea-6ff7-4bac-8658-e2bdf0b023d1,HVAC,CSU-01,Siemens,ALT-CSU,json-over-http
84ba1404-9025-457b-a1e1-7994885aa784,Tmax XT5,Tmax XT5 & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ef2ee67f-776c-4dea-a03a-b571ec59465d,Tmax XT2,Tmax XT2 & Ekip LS/I & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
622344d1-eacd-415c-97cf-f87903e7a09d,VLT AutomationDrive,FC 301,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
77a17d32-f171-4cc8-a458-b2bb10902eec,Galaxy,3500,Schneider Electric,Uninterruptible Power Supplies,modbus
a7bf80ce-8a47-4926-b90a-efa7bb2583f6,EDR,5000,Eaton,Protection Relays,modbus
6e825530-ad25-45c3-9d20-fedd79e71e52,Tmax T7M,Tmax T7M & PR332/P MM & PR330/D-M,ABB,Circuit Breakers,modbus
964cffe2-db80-4105-9740-5f8d3ddad4f4,Tmax XT5,Tmax XT5 & Ekip G Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
dda8c0c2-702a-40e7-ac29-99f829602e0d,DIRIS Digiware,I-35,Socomec,Power Meters,modbus
84ac5515-5e27-4e7f-9e67-172a3580b890,DSII,DSII & Digitrip RMS 910 & PXG,Eaton,Circuit Breakers,modbus
8bba3433-fef6-4991-a11b-f6d648072471,Ultrasonic Flow Meters,U1000MKII,Micronics,Heat Meters,modbus
443040ee-3c70-4964-8509-cf3e26506922,Tmax XT7,Tmax XT7 & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
62a5ff2d-a01b-478c-be7a-3828425621f6,HVAC,AHU-12,Siemens,AHU-PTB-EB-AH-02,json-over-http
ffc5cea6-25da-47e3-91d3-ebd6f5dee43e,Sentron,3VL,Siemens,Circuit Breakers,modbus
16bc369a-df6f-4057-a8ec-f20124dbeaf6,EasyLogic,PM1125H,Schneider Electric,Power Meters,modbus
a26d852d-21ce-43ab-b057-e6c9600c02f1,Integra,RI3,TE Connectivity,Power Meters,modbus
a08033d3-dd1b-4b92-9359-17eb15cd69a5,HVAC,AHU-37,Siemens,CAHU-EP-3,json-over-http
826ee94f-eef3-461e-bb07-9ec84a780b72,PowerLogic,EM4200,Schneider Electric,Power Meters,modbus
662fa8e9-a6b0-47f6-a80a-cefd92dbf938,8000,MP8000,Littelfuse,Protection Relays,modbus
800004f0-fce8-4cbe-8aae-365cd291cef8,EM,EM3,Janitza,Power Meters,modbus
c34d9641-7353-4bc8-9491-1a0201aa1e13,E-Pumps,11-22 kW CUE with Sensor,Grundfos,Motors & Pumps,modbus
cec281e3-654e-40aa-ba95-9242d1b91654,Circuit Breaker Monitor,Breaker Performance Monitor,Dynamic Ratings,Circuit Breakers,modbus
e9172362-8688-46a2-9f15-88f3046670b1,V,V1000,Omron,Variable Frequency Drives,modbus
3e7ee6c1-7731-468b-bc25-c00d0550d7dc,Tmax T4,Tmax T4 & PR223EF,ABB,Circuit Breakers,modbus
01cde31d-2824-47d0-8167-3b09dd276d15,Liebert,Series 300,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
4166acf2-50cd-41df-bcd0-dfe31322ea02,MID,C70,Frer,Power Meters,modbus
6ee7429f-22ab-48de-ad80-7cdf3ba82e43,Tmax XT4,Tmax XT4 & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
b862ec10-6729-4b73-80e9-a892244a82cf,Tmax XT5,Tmax XT5 & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
a0f13c57-2676-4b0b-a9bd-2a53071acf01,EC-300 Series,ECR380D,Hager,Power Meters,modbus
1efab76d-7bd5-4a5d-b505-52578091e434,Tmax XT5,Tmax XT5 & Ekip Touch Measuring & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
4431ce60-f224-4c19-8d55-87a992b49ea6,VFD,DD,Delta Electronics,Variable Frequency Drives,modbus
e3784eac-1991-483a-9442-6251ca45c347,Alpha,1700,Elster,Power Meters,modbus
07d025e9-590c-4978-bb97-c8b62e891a3d,Easergy Protection,P3,Schneider Electric,Protection Relays,modbus
254bb672-21c3-4a07-90a9-9b937a6c4731,Vacon,X5,Danfoss,Variable Frequency Drives,ethernet-ip
4e7f5f21-4d55-49b8-bc16-90cc4352c63c,VLT HVAC Drive,FC 102,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
a4a7c9dc-7410-4847-888c-fd2895b26fcf,Tmax XT7 M,Tmax XT7 M & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
0ae6b467-5147-473f-8f75-f93922ad2037,FR-A Series,FR-A800,Mitsubishi,Variable Frequency Drives,modbus
804a9a2f-ac86-46f7-8ef1-5bdfc3b2f723,Gutor,PXP AC UPS 3000,Schneider Electric,Uninterruptible Power Supplies,modbus
aed5911f-6eb3-4972-9e59-3ec905876e8d,Liebert,600,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
07112c46-e6a9-41cf-95ae-6adeaf9a8355,HVAC,EFS-99,Siemens,Ef-Ptb-Wf-Swr-01,json-over-http
e193a2dd-aef5-4e0d-9d84-be2ab2107482,DIRIS,B-10,Socomec,Power Meters,modbus
c12f5874-6998-436f-8cbd-9a4b5b1865f8,DIRIS Digiware,I-45,Socomec,Power Meters,modbus
494817dd-04e8-40d0-8c5b-7036b0464d44,HVAC,EFS-09,Siemens,Sef-Ptb-Eb-Bc-04,json-over-http
5bef265b-396f-4409-bada-ab3adf64d8e8,MiCOM,P72x,Schneider Electric,Protection Relays,modbus
5c1efb06-4752-4d99-9601-ba9eda594d95,PMC,53-I,CET,Power Meters,modbus
67ff5390-4896-48da-b815-76771913d23d,ComAp,IGS-NT,Comap Control,Heat Meters,modbus
eda6e744-f3b1-4fbb-95d3-d53c1a691c5b,VLT AutomationDrive,FC 302,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
d3b84d60-2300-4752-863e-c04e7ce21aee,PowerLogic,PM1200-temp,Schneider Electric,Power Meters,modbus
f40e81b3-91fd-4b0b-bef5-24e3de5e9f2a,CENTRAX,CU5000,Camille Bauer,Power Meters,modbus
64d4716e-1c09-4857-899f-d9d61707d259,B-PRO,4000-MBB,ERL,Protection Relays,modbus
19bc3080-2b05-4065-b4a3-a2ff23753abd,Tmax XT2,Tmax XT2 & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
b832c15a-c53a-4628-8567-4cf8df78721f,NRX,NRX & Digitrip 1150 & CAM + MCAM,Eaton,Circuit Breakers,modbus
0669c67f-813a-4685-a126-5d6cbdcc194d,UMG,508,Janitza,Power Meters,modbus
0ad98d75-c551-4f15-b6d1-a310615cbf14,Emax 2,Emax 2 & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
4f875d16-e1b0-4e57-9b6b-e60d241f4fa4,Gutor,PDW,Schneider Electric,Uninterruptible Power Supplies,modbus
2470914d-d2ee-4e5e-af99-6d608b9f164a,Tmax XT4,Tmax XT4 & Ekip Touch Measuring & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
3cd6d5f7-4120-48e2-a352-24dbd24e1a6e,PD,PD (ICCB) & PXR 25,Eaton,Circuit Breakers,modbus
2611d2a5-c05c-4f2c-a5ad-6b6f78ad99e1,Eco-Power Meter,KW8M,Panasonic,Power Meters,modbus
6ece9aa1-32a3-4095-ad7d-2c0d44448be4,DM,MS 300+,Electro Industries,Power Meters,modbus
902c163b-9bd2-45e6-974c-d1041f122a40,PowerLogic,PM1200,Schneider Electric,Power Meters,modbus
fd70666c-c5f7-499e-98aa-62b586246839,HVAC,EFS-31,Siemens,Ef-Ptb-Eb-Bba-04,json-over-http
a58d0c3d-78da-4c70-b546-e1acc3c0a086,DCS,880,ABB,Variable Frequency Drives,ethernet-ip
5a5504de-e1bf-49b4-88e1-4997f594e206,ETR,5000,Eaton,Protection Relays,modbus
8bc408a5-bc3b-40a9-85aa-6d801a7df4d9,VF,S15,Toshiba,Variable Frequency Drives,modbus
6a1b2ac2-3210-4b45-86a7-444eb1cef1fb,DELPHYS,BC (ADC+SL),Socomec,Uninterruptible Power Supplies,modbus
01bd65a6-7562-4ef2-bcce-d5e5a133650a,HVAC,EFS-94,Siemens,Ff-Ptb-Wb-Bma-04,json-over-http
704d6adf-9483-41f6-9ecd-7fb821dc6b52,HVAC,AHU-61,Siemens,AHU-PTB-WB-SC-02,json-over-http
c6b018ff-4099-4a8d-a1e3-2f2c35013b29,Tmax XT4,Tmax XT4 & TMG & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
d35fb68a-3089-49f0-a234-e070091ed84e,VFD for Commercial Applications,EVC (Standard Addressing),Emerson,Variable Frequency Drives,modbus
5aaac35c-164e-496d-8d4e-2e3ffe830a61,SR Series,750,General Electric,Protection Relays,modbus
7e86648c-96a1-4285-ab3a-419fe511e95c,Sunny Tripower,5000 - 12000TL,SMA,Solar Inverters,modbus
91752310-0d3c-4399-b40e-950ec604acae,Symmetra,PX,Schneider Electric,Uninterruptible Power Supplies,modbus
d0cab560-5b71-4da9-b387-ca9f4d146d4d,SDM,630,Eastron,Power Meters,modbus
d578aa7e-8001-4809-a4b9-5b159937dfee,PD,PD & PXR 20 & CAM + ECAM,Eaton,Circuit Breakers,modbus
28266593-c9da-4829-89da-a4539138bb66,HVAC,EFS-57,Siemens,Ff-Ptb-Epg-Gd-01,json-over-http
bacc4154-aa10-4659-a93b-472e69fbb845,PowerLogic,EM4300,Schneider Electric,Power Meters,modbus
142287e1-e0ee-450c-bf00-6151da505592,Unidrive,M201-Standard,Control Techniques,Variable Frequency Drives,modbus
9c44afb0-5816-418a-843c-9b018ca20c11,GK,600,GTAKE,Variable Frequency Drives,modbus
6d886eea-f561-47e9-a84a-970b18766726,Gutor,PXP AC UPS 1000,Schneider Electric,Uninterruptible Power Supplies,modbus
a1c60355-6a74-4ec4-993a-61243e9cc992,HVAC,EFS-93,Siemens,Ff-Ptb-Wb-Bma-03,json-over-http
e8bab12f-8ffc-46f7-9128-f2602d10611c,IQ,35MA1X,Eaton,Power Meters,modbus
6462c2dc-7ad2-4de7-b963-a9a0314eadf0,ME96,SSE,Mitsubishi,Power Meters,modbus
f17d8103-75f9-45f5-9cc9-2e3267eedfdb,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
47e3b47b-7e91-4601-9f4c-4389c1192cd6,NRX,NRX & PXR 20,Eaton,Circuit Breakers,modbus
e6c29268-70cb-4d7e-acf0-abb93ab17229,Altivar Series,Altivar 58F,Schneider Electric,Variable Frequency Drives,modbus
f9a29038-a6a7-4d38-aea1-81bd538e0b6a,ComPact,NSXm,Schneider Electric,Circuit Breakers,modbus
08ed8873-1664-4aa7-8d23-a9ae82c3ead3,ME96,SSH,Mitsubishi,Power Meters,modbus
7c894858-6f6b-4edd-a901-285c72d97409,PowerLogic,ION8650,Schneider Electric,Power Meters,modbus
bd5ee61f-f22a-415f-8042-a0aecb0bf38e,Integra,1580,TE Connectivity,Power Meters,modbus
a9799cef-0f06-4d72-9040-9dfd87b7f2b7,Emax,Emax w. PR122/P-LSIG,ABB,Circuit Breakers,modbus
f1d9d626-1b8a-4349-8cc2-ba6fd2bc3160,Liebert,NXL-60Hz,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
1acf4941-ef6d-4ae7-84e9-305325ac0ea3,PD,PD & PXR 25,Eaton,Circuit Breakers,modbus
9b346509-0b90-4c3f-b26e-20a551bd1574,Masterpact,NT / NW,Schneider Electric,Circuit Breakers,modbus
409d123a-3d9f-4234-b36e-6b5995c9598d,HVAC,EFS-51,Siemens,Ef-Ptb-Epg-Smo-01,json-over-http
6aeed8e0-cd15-45a0-9e91-cad9e4da07fb,Type DSL,Type DSL,Eaton,Circuit Breakers,modbus
e9a1c296-5e34-41af-99a6-5337ffb13d63,Freesun,LVT,Power Electronics,Solar Inverters,modbus
baef1960-4db7-459a-92e9-04bfe74a90d7,Magnum DS,Magnum DS & Digitrip RMS 1150 & mMint,Eaton,Circuit Breakers,modbus
55d920f6-00f9-4ec4-b534-abad4519f77d,Tmax XT2,Tmax XT2 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
33205701-3f24-43d3-9f0d-1d49a2b0448e,SLX,9000,Eaton,Variable Frequency Drives,modbus
fc567cfe-4902-4e78-b07b-7bb6d0e4d98c,Galaxy,VM,Schneider Electric,Uninterruptible Power Supplies,modbus
f8918ce0-ff9d-446c-be3f-66361bdcae7f,Emax 2,Emax 2 & Ekip LCD & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
12fb6802-25e8-4338-87f9-3947ac884202,CONTO,D4-Pd MID,IME,Power Meters,modbus
653920f4-e5a0-4497-b5a9-b916b544d608,HVAC,EFS-106,Siemens,West-Exp-Bldg-Ven,json-over-http
aa8fef85-ea6f-4a39-b064-34d59c50ad0c,Emax 2,Emax 2 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
05c15722-bb7b-44c6-a9af-fcbec8786a2a,Low Voltage VFD,iV5,LS Electric,Variable Frequency Drives,modbus
d409cb4f-65a6-4d9a-a37a-5c913ed1ce01,Adjustable Speed Drives,AS1,Toshiba,Variable Frequency Drives,modbus
b4a17d5a-c2cc-4209-afd3-c43805ff0d37,HVAC,EFS-63,Siemens,Csu-Egress-Corridor-Fan,json-over-http
767e68e1-c802-45b0-bd3b-5e22a9700cc3,M Family,MIF,General Electric,Protection Relays,modbus
b3ecac2c-2ebe-4c46-a765-30d0b73a43ca,DPM,C320,Delta Electronics,Power Meters,modbus
89b76bac-1f20-4c13-8eb5-03f5f1e49f2d,Tmax XT5,Tmax XT5 & Ekip Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
2763721f-ca8c-4050-b8b3-af3bc4b48047,9000,MVX,Eaton,Variable Frequency Drives,modbus
daa49150-3ebf-4a76-bcfc-defa12016b4a,DM,MS 425,Electro Industries,Power Meters,modbus
7a89dca1-b9f8-472e-9a90-f6860581e2af,FDU,2,Emotron,Variable Frequency Drives,modbus
c146a808-d8b5-498b-9e5c-8d25352bce00,Tmax XT2,Tmax XT2 & Ekip Touch Measuring & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
4993ad05-ad65-4881-bba7-5036da943c88,HVAC,EFS-08,Siemens,Sef-Ptb-Eb-Bc-03,json-over-http
57b3ad4b-87fd-4f80-ae8a-c985d8baa770,HVAC,EFS-37,Siemens,Sef-Ptb-Eb-Et-02,json-over-http
e85629e3-c841-4462-b881-947b04583fa7,9000X AF Drives,SPX9000,Eaton,Variable Frequency Drives,ethernet-ip | modbus
109520ac-847b-4f26-8a7d-9f696e6ef9cc,UMG,507,Janitza,Power Meters,modbus
56710803-3757-455b-b466-51e590a204f1,UMG,96-S2,Janitza,Power Meters,modbus
25542909-7ac8-43a4-8341-ba3d72bbabc8,PAC,2200,Siemens,Power Meters,modbus
62dd5194-e7a6-477d-8769-4e0d1db1649d,HVAC,AHU-51,Siemens,AHU-PTB-WB-BG-01-A,json-over-http
7abee836-3895-4fde-a4a5-9cffb04e83d1,Q2V,200V,Omron,Variable Frequency Drives,modbus
4c3e89d6-ad23-4c8c-a212-c469c02cc62b,Tmax XT4,Tmax XT4 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
fb33a183-1830-492c-9a42-0c2e641040a4,EPM,5300,General Electric,Power Meters,modbus
12978b8b-5fc4-4bb1-b852-2a28fd32b32e,PN87XXN,PN8710N,Elmeasure,Power Meters,modbus
87a27d92-fa02-4b28-acae-5b46c83a8070,Relion 615 series,REG 615,ABB,Protection Relays,modbus
7c344ea7-e335-4ac4-9a83-a15676d83294,Emax 2,Emax 2 & Ekip LCD & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
e2b61fb1-5d18-404a-a413-1a2dd05edc27,Conext,XW 120/240V,Schneider Electric,Solar Inverters,modbus
a9e844eb-3717-4456-b9e7-2b5bd54f5f31,Low Voltage VFD,G100,LS Electric,Variable Frequency Drives,modbus
5d288d90-7f4d-4a1e-adc8-da53f54421d2,E-Pumps,0.25-7.5 kW TPE Series 2000,Grundfos,Motors & Pumps,modbus
6afdcbfb-16d4-420e-8a67-1d32f464a9bb,MODULYS,GP,Socomec,Uninterruptible Power Supplies,modbus
128ec4a8-a2a0-4455-90ee-8e44a8aa069c,EEM,400C,Saia Burgess,Power Meters,modbus
ae30cd8e-20ae-4df6-9a30-00ec39f6a8a2,Emax 2,Emax 2 & Ekip LCD & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
1a950856-1e50-4a79-ba8b-a7fe9376cf00,Nemo,D4-Le,IME,Power Meters,modbus
ee2bb0a5-da68-4699-b820-0ad8a9d1124f,EPM,9800,General Electric,Power Meters,modbus
c5a925d8-982f-402b-85ce-9cbc0291b6bf,VT2 Series,VT2,Vtdrive,Variable Frequency Drives,modbus
97b15710-a0ba-4212-b87e-1fa6149c63b7,Emax X1,Emax X1 & PR333/P & PR330/D-M,ABB,Circuit Breakers,modbus
a44e1346-a6ee-4768-b8fe-6c21d989c249,Shark,50,Electro Industries,Power Meters,modbus
adf205b8-f6a0-498c-ace5-7507fcce537f,Hydro,Hydro Multi-B w. Sensor,Grundfos,Motors & Pumps,modbus
daa4135e-a93a-46fc-ac69-69a6e5fbcffe,300,EV,Accuenergy,Power Meters,modbus
05b1a74a-6201-49b0-aebd-71bd5d8caf04,GK,600E,GTAKE,Variable Frequency Drives,modbus
4b107c38-db72-47af-b3f9-d6d66a056d20,Optidrive,E3-IP20,Invertek,Variable Frequency Drives,ethernet-ip
8b4bcaae-9900-46a2-8bf6-67e3f7bd70b5,Isomax S1,Isomax S1 & SD030DX,ABB,Circuit Breakers,modbus
ca08c1da-b847-4941-b89d-b4728e36f34b,CENTRAX,CU3000,Camille Bauer,Power Meters,modbus
c58e3402-a05d-49f5-b926-c34639cb9a90,Tmax XT5,Tmax XT5 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
574d6a73-5192-4884-aa29-8850d06d7fc3,Tmax XT2,Tmax XT2 & MA & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
0ee0f4c6-e6f2-4b0e-aa3e-05426aa15763,SIL,V,Fanox,Protection Relays,modbus
a2ac285f-9f5c-49d0-831d-4a98df68c9ef,UR,C60,General Electric,Protection Relays,modbus
056096d7-64c1-4410-9d87-0efd2d64b494,Emax DC,Emax DC & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
3c920669-8614-443b-9def-c50323b4d813,Sinamics,S120,Siemens,Variable Frequency Drives,modbus
90cd748d-8543-4b03-81dc-2422010fbc5e,HVAC,EFS-18,Siemens,Ff-Ptb-Eb-Bcr-04,json-over-http
2fdac1a6-5575-40e0-aa7c-61a56611ac04,Energy management and measurement,EMDX3,Legrand,Power Meters,modbus
21967324-caba-4657-a076-b07d509eae0b,Tmax XT5,Tmax XT5 & Ekip G Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
28b4bc0f-6ba1-4b18-ae79-6b3aaa4c11bf,EDR,3000,Eaton,Protection Relays,modbus
10a0e240-2950-4c51-bd42-0c3d5114bb89,B,21,ABB,Power Meters,modbus
c1727f6e-5784-4b3b-bfbc-7b365aaa6f8a,Commander,C200-Standard,Control Techniques,Variable Frequency Drives,modbus
99fa5a54-7287-4f8c-b38a-79fbf23599ce,A,PLUS,Camille Bauer,Power Meters,modbus
54a8e158-b175-4600-b963-16d16f2286b8,Tmax XT7,Tmax XT7 & Ekip G Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
f87b44e4-f4bf-4150-b838-aaea0108b7e1,E-Pumps,0.25-7.5 kW,Grundfos,Motors & Pumps,modbus
db3d23a7-89ad-4d77-8a58-0bf034c3f75c,ME96,SSEA,Mitsubishi,Power Meters,modbus
8f9d94d2-522a-4183-a8aa-e6ac2162df37,Eco-Power Meter,KW2M-X,Panasonic,Power Meters,modbus
ec928306-b645-4a1a-a6f6-bda452d63bf9,Optidrive,Coolvert,Invertek,Variable Frequency Drives,modbus
edebc07c-8bbc-40af-8873-74d4b9fdabc9,Isomax S7,Isomax S7 & SD030DX,ABB,Circuit Breakers,modbus
4598856e-6270-4563-a12b-9f3356223572,S7,S7-1200,Siemens,Programmable Logic Controllers,S7 PLC
dc17b50c-5696-4950-8f32-1ecd770bafb0,UR,B30,General Electric,Protection Relays,modbus
fd75e523-5cc6-4053-ae6f-f5192708bd6f,DRM,80,TE Connectivity,Power Meters,modbus
10a9adce-ff9e-425c-8f06-877df2a852f5,Eco-Power Meter,KW2M-A,Panasonic,Power Meters,modbus
c8d8f331-e9fb-48e7-a141-4ff72bf7870a,EntelliGuard,EntelliGuard G,General Electric,Circuit Breakers,modbus
33c19361-a9dd-4bb1-92fe-2fe1f96ba085,Tmax XT4,Tmax XT4 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
61594b20-b91b-46f1-ad9f-b707ac89a0ff,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
09cf5a66-029b-479d-9a7f-8b5c32cdd5fd,Vamp Protection,200 Series,Schneider Electric,Protection Relays,modbus
8471d293-3cc2-4c0e-b6ff-b5dc6efd5d03,SIA,B,Fanox,Protection Relays,modbus
6afa5484-a395-412f-89cb-040d44699c84,HVAC,EFS-24,Siemens,B-Tef-1,json-over-http
6f111638-e5a7-4bef-81e9-ad3d8ffd30d3,EX,1000,Eaton,Uninterruptible Power Supplies,modbus
3da8276d-5c91-4ffd-99be-9ac3c5bb3583,M Family,MIVII-2000,General Electric,Protection Relays,modbus
97aa5073-5c1d-4e60-aa6b-8c43582ef65a,Network and Server,9PX - Split Phase,Eaton,Uninterruptible Power Supplies,modbus
d7b0e1ad-f26b-41dd-9ce4-8794cf71bcb1,Tmax XT2,Tmax XT2 & Ekip M-I & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
bf44f4df-7e79-4d76-add1-5cbc49420954,DELPHYS,Green Power 2.0,Socomec,Uninterruptible Power Supplies,modbus
19655c36-3906-46fc-93ef-69412c95658c,Tmax T7,Tmax T7 & PR332/P + PR330V & PR330/D-M,ABB,Circuit Breakers,modbus
90005eae-acba-4b0f-a16e-197a5d13c9af,CP,2000,Delta Electronics,Variable Frequency Drives,ethernet-ip | modbus
72a82ec9-abfb-4132-92b6-48ffbf3089ff,PMC,340A,CET,Power Meters,modbus
24e00a7e-8434-4f6f-b930-18313379140f,EPM,6100,General Electric,Power Meters,modbus
fbf9b90e-b3ed-40b2-96a0-dee47474cd61,NE-S1,NE-S1,Hitachi,Variable Frequency Drives,modbus
483368ee-49dd-4da4-b77a-d9235d12f62b,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
fc8510fe-759e-47a2-99f7-1b410e085ad2,A,PLUS,Camille Bauer,Power Meters,modbus
c010ac49-3ea0-4de6-93db-7744082afee7,DIRIS Digiware,I-33,Socomec,Power Meters,modbus
aa60747c-97c8-4671-83f2-ab52d549d553,MAGNA,MAGNA3-D w. Sensor,Grundfos,Motors & Pumps,modbus
4b683566-3805-4eef-9825-a330c9d75175,Liebert,HiNet,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
f551df7a-a847-4b8e-a97c-2d930012a675,EPM,6010T,General Electric,Power Meters,modbus
2139fec8-421e-4ac1-8062-ec3adfe49350,NRX,NRX & PXR 25,Eaton,Circuit Breakers,modbus
bfa2d46c-e740-4f0a-bd1e-8d08125cc735,AKAMAS,AKAMAS,GINO-AKA,Liquid Starter,modbus
23bd9890-4dd3-49c3-9a40-255c2d21421b,CFW,700,WEG,Variable Frequency Drives,modbus
6bd0f261-062d-4201-b394-f14f806001ce,Acti9 iEM3000,iEM3100,Schneider Electric,Power Meters,modbus
